"","DBN","School Name","Total Enrollment","Economic Need Index","% Male","% Black","% White","% Students with Disabilities","% Poverty","GT1","GT2","GT3","GT4","GT5","GTK","GE1","GE2","GE3","GE4","GE5","GE6","GE7","GE8","GEK","ICT1","ICT2","ICT3","ICT4","ICT5","ICT6","ICT7","ICT8","ICTK","ICTGT1","ICTGT2","ICTGT3","ICTGT4","ICTGT5","ICTGTK","SC121","SC1211","SC151","SC611","SC811","middle_levels","elementary_levels","self_contained","gifted","self_contained_and_gifted","school_type","class_option","borough"
"626","19K290","P.S. 290 Juan Morel Campos",525,0.889,0.51,0.208,0.011,0.232,0.954,0,0,0,0,0,0,3,2,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"627","19K292","J.H.S. 292 Margaret S. Douglas",567,0.936,0.524,0.485,0.03,0.25,0.942,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,5,1,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"628","19K306","P.S. 306 Ethan Allen",329,0.967,0.48,0.705,0.009,0.362,0.96,0,0,0,0,0,0,2,1,1,1,2,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"629","19K325","The Fresh Creek School",211,0.915,0.464,0.697,0.019,0.242,0.943,0,0,0,0,0,0,1,2,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"630","19K328","P.S. 328 Phyllis Wheatley",289,0.971,0.516,0.533,0.038,0.266,0.979,0,0,0,0,0,0,2,2,1,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"631","19K345","P.S. 345 Patrolman Robert Bolden",535,0.9,0.52,0.333,0.017,0.164,0.86,0,0,0,0,0,0,3,4,3,3,3,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"632","19K346","P.S. 346 Abe Stark",581,0.748,0.499,0.639,0.046,0.227,0.854,0,0,0,0,0,0,3,2,2,3,1,0,0,0,3,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,1,1,0,0,"Elementary","SC","Brooklyn"
"633","19K364","I.S. 364 Gateway",350,0.825,0.549,0.643,0.026,0.28,0.834,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"634","19K404","Academy for Young Writers",546,0.803,0.394,0.701,0.011,0.203,0.842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn"
"635","19K409","East New York Family Academy",496,0.816,0.504,0.629,0.008,0.242,0.873,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn"
"636","19K422","Spring Creek Community School",478,0.814,0.546,0.738,0.013,0.259,0.839,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn"
"637","19K452","Frederick Douglass Academy VIII Middle School",336,0.724,0.458,0.711,0.021,0.179,0.884,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn"
"638","19K557","Brooklyn Gardens Elementary School",308,0.969,0.571,0.659,0.019,0.334,0.974,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"639","19K654","Van Siclen Community Middle School",297,0.917,0.552,0.707,0.04,0.347,0.96,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"640","19K661","Vista Academy",431,0.844,0.466,0.239,0.021,0.197,0.979,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"641","19K662","Liberty Avenue Middle School",466,0.896,0.564,0.197,0.017,0.215,0.968,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"642","19K663","School of the Future Brooklyn",201,0.949,0.517,0.657,0.015,0.279,0.94,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"643","19K677","East New York Elementary School of Excellence",536,0.914,0.519,0.485,0.015,0.209,0.899,0,0,0,0,0,0,3,3,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"644","19K678","East New York Middle School of Excellence",253,0.902,0.49,0.577,0.02,0.277,0.905,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"645","19K760","Highland Park Community School",319,0.849,0.536,0.169,0.009,0.188,0.937,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"646","20K030","P.S./I.S. 30 Mary White Ovington",911,0.761,0.537,0.015,0.438,0.203,0.806,0,0,0,0,0,0,3,3,3,3,0,3,2,3,2,1,1,1,1,0,1,2,1,2,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"647","20K048","P.S. 048 Mapleton",593,0.797,0.497,0.01,0.245,0.212,0.739,0,0,0,0,0,0,2,2,2,2,2,0,0,0,3,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"648","20K062","J.H.S. 062 Ditmas",1204,0.838,0.516,0.198,0.136,0.18,0.888,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"649","20K069","P.S. 69 Vincent D. Grippo School",785,0.924,0.507,0.003,0.041,0.113,0.972,0,0,0,0,0,0,5,4,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"650","20K102","P.S. 102 The Bayview",1432,0.627,0.503,0.01,0.546,0.182,0.656,1,1,1,1,1,1,5,6,5,5,5,0,0,0,7,2,1,2,2,1,0,0,0,2,0,0,0,0,0,0,5,3,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn"
"651","20K104","P.S./I.S. 104 The Fort Hamilton School",1265,0.55,0.543,0.043,0.462,0.15,0.644,1,1,1,1,1,1,4,3,2,2,3,4,4,4,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Brooklyn"
"652","20K105","P.S. 105 The Blythebourne",1507,0.927,0.539,0.003,0.031,0.07,0.898,0,0,0,0,0,0,9,9,9,9,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"653","20K112","P.S. 112 Lefferts Park",681,0.756,0.555,0.001,0.269,0.182,0.721,0,0,0,0,0,0,4,3,2,3,3,0,0,0,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"654","20K127","P.S. 127 Mckinley Park",538,0.669,0.507,0.009,0.342,0.206,0.816,0,0,0,0,0,0,3,2,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"655","20K160","P.S. 160 William T. Sampson",1274,0.92,0.535,0.006,0.038,0.129,0.87,0,0,0,0,0,0,7,7,7,6,7,0,0,0,5,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"656","20K163","P.S. 163 Bath Beach",633,0.761,0.512,0.013,0.324,0.193,0.812,0,0,0,0,0,0,2,1,1,1,1,3,2,2,2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"657","20K164","P.S. 164 Caesar Rodney",709,0.894,0.505,0.016,0.126,0.178,0.842,1,1,1,1,1,1,3,1,1,1,2,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn"
"658","20K170","Ralph A. Fabrizio School",1035,0.828,0.54,0.005,0.258,0.164,0.912,0,0,0,0,0,0,5,5,5,4,4,0,0,0,5,1,1,1,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"659","20K176","P.S. 176 Ovington",1334,0.799,0.509,0.006,0.115,0.108,0.87,1,0,0,1,1,0,5,7,7,7,7,0,0,0,5,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn"
"660","20K179","P.S. 179 Kensington",884,0.904,0.502,0.04,0.157,0.172,0.873,0,0,0,0,0,0,4,4,4,4,4,0,0,0,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"661","20K180","The SEEALL Academy",1136,0.847,0.535,0.008,0.25,0.158,0.884,0,0,0,0,0,0,4,2,3,2,2,5,5,5,4,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"662","20K185","P.S. 185 Walter Kassenbrock",652,0.39,0.492,0.012,0.701,0.156,0.4,0,0,0,0,0,0,4,3,2,2,3,0,0,0,4,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"663","20K186","P.S. 186 Dr. Irving A Gladstone",1032,0.771,0.519,0.002,0.307,0.182,0.741,0,0,0,0,0,0,4,3,4,3,3,0,0,0,6,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"664","20K187","The Christa McAuliffe School\I.S. 187",873,0.586,0.477,0.013,0.239,0.113,0.661,0,0,0,0,0,0,0,0,0,0,0,9,7,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"665","20K192","P.S. 192 - The Magnet School for Math and Science",677,0.9,0.476,0.018,0.287,0.219,0.858,0,0,0,0,0,0,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"K to 8","no option","Brooklyn"
"666","20K200","P.S. 200 Benson School",1316,0.782,0.519,0.007,0.433,0.134,0.828,1,1,1,1,1,1,6,5,5,5,5,0,0,0,8,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn"
"667","20K201","J.H.S. 201 The Dyker Heights",1584,0.639,0.545,0.006,0.316,0.136,0.755,0,0,0,0,0,0,0,0,0,0,0,15,13,13,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"668","20K204","P.S. 204 Vince Lombardi",1178,0.652,0.523,0.003,0.274,0.15,0.772,1,1,1,1,1,0,5,4,4,5,4,0,0,0,7,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn"
"669","20K205","P.S. 205 Clarion",1278,0.733,0.508,0.01,0.199,0.167,0.681,1,2,2,2,2,1,7,4,5,4,4,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn"
"670","20K220","J.H.S. 220 John J. Pershing",1520,0.912,0.531,0.013,0.042,0.151,0.87,0,0,0,0,0,0,0,0,0,0,0,16,15,16,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"671","20K223","J.H.S. 223 The Montauk",950,0.905,0.535,0.018,0.095,0.153,0.977,0,0,0,0,0,0,0,0,0,0,0,10,8,9,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"672","20K227","J.H.S. 227 Edward B. Shallow",1506,0.849,0.544,0.005,0.127,0.139,0.928,0,0,0,0,0,0,0,0,0,0,0,14,14,12,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,1,6,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"673","20K229","P.S. 229 Dyker",1249,0.505,0.507,0.014,0.259,0.149,0.607,1,1,1,1,1,1,3,2,3,3,3,3,3,3,4,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Brooklyn"
"674","20K247","P.S. 247 Brooklyn",873,0.714,0.489,0.003,0.355,0.192,0.669,0,0,0,0,0,0,2,2,3,3,3,0,0,0,4,3,3,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn"
"675","20K259","J.H.S. 259 William Mckinley",1852,0.741,0.536,0.012,0.336,0.12,0.808,0,0,0,0,0,0,0,0,0,0,0,17,16,15,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"676","20K264","P.S. 264 Bay Ridge Elementary School For The Arts",480,0.636,0.49,0.029,0.508,0.252,0.694,0,0,0,0,0,0,2,2,1,2,2,0,0,0,2,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"677","20K310","The School For Future Leaders",409,0.893,0.499,0,0.061,0.117,0.951,0,0,0,0,0,0,1,1,1,3,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn"
"678","20K503","P.S. 503: The School of Discovery",1072,0.937,0.514,0.006,0.049,0.238,0.963,0,0,0,0,0,0,5,5,5,4,5,0,0,0,4,1,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"679","20K506","P.S. 506: The School of Journalism & Technology",793,0.913,0.523,0.009,0.033,0.201,0.963,0,0,0,0,0,0,6,3,4,2,2,0,0,0,5,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"680","20K609","Urban Assembly School for Criminal Justice",556,0.861,0,0.164,0.158,0.149,0.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn"
"681","20K682","The Academy of Talented Scholars",378,0.394,0.55,0.05,0.608,0.302,0.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn"
"682","20K686","Brooklyn School of Inquiry",566,0.271,0.502,0.049,0.673,0.072,0.226,2,2,2,2,2,2,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Middle","GT","Brooklyn"
"683","20K748","P.S. 748 Brooklyn School for Global Scholars",548,0.654,0.496,0.004,0.307,0.144,0.732,0,0,1,1,1,0,2,2,1,2,3,0,0,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Elementary","GT","Brooklyn"
"684","20K971","School of Math, Science, and Healthy Living",357,0.886,0.485,0.011,0.081,0.112,0.922,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,1,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn"
"685","21K090","P.S. 90 Edna Cohen School",667,0.891,0.511,0.171,0.121,0.187,0.85,0,0,0,0,0,0,3,3,3,2,2,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"686","21K095","P.S. 095 The Gravesend",943,0.795,0.507,0.082,0.207,0.176,0.754,1,1,1,1,1,1,2,3,2,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Brooklyn"
"687","21K096","I.S. 096 Seth Low",779,0.828,0.504,0.095,0.297,0.223,0.804,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"688","21K097","P.S. 97 The Highlawn",780,0.709,0.542,0.01,0.249,0.176,0.683,0,0,0,0,0,0,3,2,2,3,2,0,0,0,3,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"689","21K098","I.S. 98 Bay Academy",1530,0.493,0.453,0.028,0.586,0.091,0.553,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,12,12,14,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"690","21K099","P.S. 099 Isaac Asimov",876,0.807,0.498,0.075,0.316,0.14,0.755,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Brooklyn"
"691","21K100","P.S. 100 The Coney Island School",793,0.45,0.501,0.03,0.873,0.184,0.512,0,0,0,0,0,0,3,3,3,3,3,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"692","21K101","P.S. 101 The Verrazano",870,0.688,0.524,0.008,0.284,0.243,0.67,0,0,0,0,0,0,3,3,2,2,3,0,0,0,3,2,2,3,3,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"693","21K121","P.S. 121 Nelson A. Rockefeller",336,0.727,0.539,0.024,0.33,0.277,0.652,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"K to 8","no option","Brooklyn"
"694","21K128","P.S. 128 Bensonhurst",467,0.816,0.52,0.011,0.537,0.182,0.872,0,0,0,0,0,0,2,2,2,1,2,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"695","21K153","P.S. 153 Homecrest",563,0.824,0.51,0.012,0.307,0.195,0.799,0,0,0,0,0,0,2,3,1,2,2,0,0,0,3,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"696","21K177","P.S. 177 The Marlboro",1022,0.803,0.5,0.007,0.366,0.166,0.785,0,0,0,0,0,0,4,4,4,4,0,0,0,0,6,1,1,1,1,5,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"697","21K188","P.S. 188 Michael E. Berdy",437,0.922,0.508,0.497,0.078,0.295,0.904,0,0,0,0,0,0,2,3,2,2,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"698","21K199","P.S. 199 Frederick Wachtel",556,0.812,0.498,0.054,0.473,0.198,0.847,0,0,0,0,0,0,3,2,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,1,1,0,0,"Elementary","SC","Brooklyn"
"699","21K209","P.S. 209 Margaret Mead",733,0.7,0.527,0.034,0.4,0.266,0.799,0,0,0,0,0,0,2,2,2,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"700","21K212","P.S. 212 Lady Deborah Moody",699,0.851,0.479,0.119,0.163,0.242,0.868,0,0,0,0,0,0,3,3,3,3,2,0,0,0,3,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"701","21K215","P.S. 215 Morris H. Weiss",920,0.695,0.525,0.021,0.48,0.147,0.742,1,1,1,1,2,1,3,2,3,2,3,0,0,0,3,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn"
"702","21K216","P.S. 216 Arturo Toscanini",762,0.679,0.507,0.033,0.476,0.144,0.753,0,0,0,0,0,0,3,3,4,4,3,0,0,0,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"703","21K225","P.S. K225 - The Eileen E. Zaglin",1011,0.827,0.565,0.02,0.44,0.201,0.782,0,0,0,0,0,0,2,2,3,2,2,3,3,3,3,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"704","21K226","P.S. 226 Alfred De B. Mason",1030,0.795,0.524,0.017,0.374,0.165,0.865,0,0,0,0,0,0,3,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,2,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"705","21K228","I.S. 228 David A. Boody",1311,0.703,0.514,0.053,0.384,0.158,0.809,0,0,0,0,0,0,0,0,0,0,0,13,11,11,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"706","21K238","P.S. 238 Anne Sullivan",611,0.869,0.522,0.041,0.242,0.211,0.846,0,0,0,0,0,0,1,2,1,2,2,1,2,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"707","21K239","Mark Twain I.S. 239 for the Gifted & Talented",1322,0.357,0.488,0.069,0.514,0.119,0.384,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,12,12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"708","21K253","P.S. 253",921,0.896,0.514,0.003,0.24,0.155,0.848,0,0,0,0,0,0,3,3,3,3,3,0,0,0,6,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"709","21K281","I.S. 281 Joseph B Cavallaro",1334,0.762,0.549,0.064,0.28,0.178,0.874,0,0,0,0,0,0,0,0,0,0,0,10,11,9,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,5,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"710","21K288","P.S. 288 The Shirley Tanyhill",663,0.955,0.517,0.599,0.059,0.308,0.935,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"711","21K303","I.S. 303 Herbert S. Eisenberg",538,0.817,0.498,0.102,0.29,0.16,0.786,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"712","21K329","P.S. 329 Surfside",414,0.935,0.541,0.594,0.056,0.268,0.961,0,0,0,0,0,0,2,3,2,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
"713","21K468","Kingsborough Early College School",657,0.652,0.527,0.24,0.371,0.187,0.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn"
"714","21K690","Brooklyn Studio Secondary School",942,0.753,0.498,0.035,0.446,0.202,0.775,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"715","22K014","J.H.S. 014 Shell Bank",525,0.827,0.571,0.389,0.28,0.248,0.912,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,4,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"716","22K052","P.S. 052 Sheepshead Bay",823,0.701,0.501,0.146,0.527,0.13,0.764,1,1,1,1,1,1,3,3,2,3,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn"
"717","22K078","J.H.S. 078 Roy H. Mann",567,0.703,0.538,0.702,0.122,0.263,0.85,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,4,2,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn"
"718","22K109","P.S. 109",681,0.75,0.527,0.8,0.023,0.256,0.872,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,1,1,2,2,1,2,3,1,1,0,0,0,0,0,0,0,8,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn"
"719","22K119","P.S. 119 Amersfort",442,0.726,0.566,0.624,0.038,0.163,0.733,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn"
