"","DBN","School Name","Total Enrollment","Economic Need Index","% Male","% Black","% White","% Students with Disabilities","% Poverty","GT1","GT2","GT3","GT4","GT5","GTK","GE1","GE2","GE3","GE4","GE5","GE6","GE7","GE8","GEK","ICT1","ICT2","ICT3","ICT4","ICT5","ICT6","ICT7","ICT8","ICTK","ICTGT1","ICTGT2","ICTGT3","ICTGT4","ICTGT5","ICTGTK","SC121","SC1211","SC151","SC611","SC811","middle_levels","elementary_levels","self_contained","gifted","self_contained_and_gifted","school_type","class_option","borough","% Attendance","% Chronically Absent","Year"
"379","11X105","P.S. 105 Sen Abraham Bernstein",1101,0.876,0.512,0.114,0.159,0.198,0.919,0,0,0,0,0,0,5,5,4,3,5,0,0,0,5,1,2,2,3,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","92.3","28.3","2017-18"
"380","11X106","P.S. 106 Parkchester",1100,0.795,0.526,0.265,0.034,0.188,0.765,0,0,0,0,0,0,4,5,5,5,4,0,0,0,5,2,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","92.4","28.9","2017-18"
"381","11X108","P.S. 108 Philip J. Abinanti",614,0.614,0.552,0.059,0.391,0.16,0.782,0,0,0,0,0,0,3,3,2,2,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","93.7","20.1","2017-18"
"382","11X111","P.S. 111 Seton Falls",677,0.87,0.486,0.607,0.012,0.291,0.926,0,0,0,0,0,0,3,2,3,2,2,0,0,0,3,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","90.2","42.3","2017-18"
"383","11X112","P.S. 112 Bronxwood",432,0.924,0.516,0.486,0.025,0.238,0.975,0,0,0,0,0,0,1,1,1,2,2,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","90.0","42.1","2017-18"
"384","11X121","P.S. 121 Throop",917,0.753,0.508,0.559,0.058,0.188,0.695,1,1,1,1,1,1,4,3,4,5,4,0,0,0,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Bronx","92.3","29.4","2017-18"
"385","11X127","J.H.S. 127 The Castle Hill",806,0.801,0.498,0.218,0.027,0.181,0.793,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Bronx","94.1","18.6","2017-18"
"386","11X144","J.H.S. 144 Michelangelo",492,0.78,0.533,0.602,0.041,0.283,0.778,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","90.1","38.2","2017-18"
"387","11X153","P.S. 153 Helen Keller",649,0.507,0.512,0.581,0.042,0.123,0.656,1,2,2,2,2,1,3,1,1,2,2,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Bronx","95.2","13.2","2017-18"
"388","11X160","P.S. 160 Walt Disney",410,0.581,0.534,0.624,0.015,0.237,0.724,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","93.6","21.3","2017-18"
"389","11X169","Baychester Academy",409,0.719,0.462,0.733,0.012,0.178,0.856,0,0,0,0,0,0,2,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","93.6","18.7","2017-18"
"390","11X175","P.S. 175 City Island",332,0.376,0.488,0.09,0.488,0.187,0.527,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"K to 8","no option","Bronx","94.8","9.1","2017-18"
"391","11X178","P.S. 178 - Dr. Selman Waksman",435,0.599,0.529,0.591,0.037,0.232,0.809,0,0,0,0,0,0,3,3,2,2,2,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","93.9","20.6","2017-18"
"392","11X180","M.S. 180 Dr. Daniel Hale Williams",968,0.587,0.454,0.696,0.026,0.175,0.764,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,5,4,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","94.9","13.6","2017-18"
"393","11X181","I.S. 181 Pablo Casals",883,0.62,0.533,0.59,0.036,0.232,0.826,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,3,4,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","93.4","20.7","2017-18"
"394","11X189","Cornerstone Academy for Social Action",373,0.809,0.501,0.493,0.029,0.204,0.887,0,0,0,0,0,0,2,2,1,1,1,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","91.6","31.7","2017-18"
"395","11X194","P.S./M.S. 194",1326,0.85,0.511,0.06,0.057,0.15,0.82,0,0,0,0,0,0,3,5,3,4,3,5,4,4,4,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,"K to 8","SC","Bronx","93.6","20.6","2017-18"
"396","11X287","North Bronx School of Empowerment",568,0.861,0.546,0.592,0.025,0.269,0.882,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","89.3","37.1","2017-18"
"397","11X326","Bronx Green Middle School",395,0.853,0.529,0.215,0.134,0.215,0.939,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","91.5","31.2","2017-18"
"398","11X355","Bronx Alliance Middle School",339,0.816,0.534,0.631,0.009,0.206,0.823,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","90.3","42.0","2017-18"
"399","11X357","Young Voices Academy of the Bronx",347,0.797,0.565,0.078,0.144,0.124,0.865,0,0,0,0,0,0,1,2,2,1,0,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Bronx","92.6","25.3","2017-18"
"400","11X370","Leaders of Tomorrow",400,0.87,0.572,0.565,0.027,0.338,0.955,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","90.9","31.7","2017-18"
"401","11X462","Cornerstone Academy for Social Action Middle Schoo",267,0.739,0.536,0.64,0.026,0.251,0.846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Bronx","93.2","19.5","2017-18"
"402","11X468","Pelham Academy of Academics and Community Engageme",323,0.797,0.533,0.139,0.155,0.217,0.885,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","93.2","23.3","2017-18"
"403","11X481","The STEAM Bridge School",164,0.852,0.494,0.146,0.14,0.177,0.878,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","92.2","28.7","2017-18"
"404","11X483","The Matilda Avenue School",125,0.782,0.544,0.456,0.088,0.12,0.848,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Bronx","90.7","40.0","2017-18"
"405","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY",636,0.71,0.527,0.119,0.16,0.217,0.766,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,"K to 8","SC","Bronx","94.2","16.0","2017-18"
"406","11X529","One World Middle School at Edenwald",332,0.752,0.56,0.584,0.018,0.232,0.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Bronx","93.7","22.7","2017-18"
"407","11X532","Baychester Middle School",300,0.772,0.57,0.68,0.007,0.223,0.867,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","92.5","28.0","2017-18"
"408","11X556","Bronx Park Middle School",406,0.868,0.507,0.175,0.135,0.197,0.901,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","89.4","37.5","2017-18"
"409","11X566","Pelham Gardens Middle School",451,0.769,0.503,0.59,0.042,0.248,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","89.1","40.0","2017-18"
"410","11X567","Linden Tree Elementary School",407,0.834,0.509,0.15,0.032,0.248,0.786,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Bronx","92.4","28.5","2017-18"
"411","12X006","P.S. 006 West Farms",529,0.965,0.512,0.212,0.009,0.24,0.991,0,0,0,0,0,0,2,2,2,2,2,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","87.3","51.1","2017-18"
"412","12X044","P.S. 044 David C. Farragut",275,0.972,0.538,0.4,0.007,0.204,0.964,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Bronx","88.8","47.6","2017-18"
"413","12X047","P.S. 047 John Randolph",1075,0.923,0.497,0.157,0.027,0.191,0.972,0,0,0,0,0,0,5,5,5,6,6,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","91.6","32.3","2017-18"
"414","12X057","P.S. 057 Crescent",509,0.941,0.511,0.22,0.016,0.238,0.898,0,0,0,0,0,0,2,3,1,1,1,0,0,0,3,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","88.5","49.7","2017-18"
"415","12X061","P.S. 061 Francisco Oller",292,0.953,0.524,0.199,0,0.182,0.976,0,0,0,0,0,0,1,1,1,2,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","92.4","28.6","2017-18"
"416","12X066","P.S. 066 School of Higher Expectations",669,0.94,0.51,0.268,0.015,0.221,0.897,0,0,0,0,0,0,3,3,2,2,3,0,0,0,3,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","89.2","45.4","2017-18"
"417","12X067","P.S. 067 Mohegan School",533,0.962,0.538,0.25,0.006,0.206,0.917,0,0,0,0,0,0,3,3,3,3,2,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","88.1","49.9","2017-18"
"418","12X098","J.H.S. 098 Herman Ridder",240,0.942,0.4,0.271,0.013,0.225,0.962,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","88.3","42.9","2017-18"
"419","12X129","M.S. 129 Academy for Independent Learning and Lead",517,0.942,0.528,0.288,0.01,0.296,0.94,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","91.9","29.2","2017-18"
"420","12X134","P.S. 134 George F. Bristow",651,0.933,0.548,0.402,0.029,0.203,0.952,0,0,0,0,0,0,4,3,4,3,3,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","88.6","45.7","2017-18"
"421","12X150","P.S. 150 Charles James Fox",857,0.943,0.526,0.201,0.023,0.245,0.95,0,0,0,0,0,0,4,3,4,4,5,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","89.1","45.7","2017-18"
"422","12X190","E.S.M.T- I.S. 190",241,0.901,0.498,0.22,0.008,0.232,0.917,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","92.7","31.3","2017-18"
"423","12X195","P.S. 195",964,0.96,0.52,0.162,0.003,0.216,0.939,0,0,0,0,0,0,3,4,3,3,4,0,0,0,4,2,1,2,2,2,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","90.8","35.0","2017-18"
"424","12X196","P.S. 196",934,0.949,0.513,0.152,0.009,0.203,0.911,0,0,0,0,0,0,5,5,5,5,5,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","93.0","25.6","2017-18"
"425","12X211","P.S. 211",598,0.952,0.475,0.139,0.005,0.212,0.93,0,0,0,0,0,0,2,2,1,2,1,1,2,2,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,"K to 8","SC","Bronx","94.0","19.1","2017-18"
"426","12X212","P.S. 212",437,0.937,0.503,0.346,0.007,0.151,0.982,0,0,0,0,0,0,2,2,2,1,1,2,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,"K to 8","SC","Bronx","88.6","44.0","2017-18"
"427","12X214","P.S. 214",1078,0.914,0.508,0.25,0.01,0.192,0.894,0,0,0,1,0,0,3,3,2,2,1,4,4,4,3,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,6,0,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Bronx","89.4","40.4","2017-18"
"428","12X217","School of Performing Arts",300,0.951,0.423,0.313,0.01,0.327,0.97,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","90.1","37.1","2017-18"
"429","12X242","Mott Hall V",682,0.894,0.509,0.166,0.012,0.276,0.87,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","89.3","36.0","2017-18"
"430","12X267","Bronx Latin",579,0.911,0.527,0.19,0.012,0.257,0.948,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","89.0","41.4","2017-18"
"431","12X271","East Bronx Academy for the Future",671,0.928,0.486,0.258,0.009,0.294,0.927,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","84.1","49.7","2017-18"
"432","12X273","Frederick Douglass Academy V. Middle School",224,0.921,0.473,0.371,0.009,0.254,0.893,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","88.9","41.1","2017-18"
"433","12X286","Fannie Lou Hamer Middle School",276,0.93,0.493,0.236,0.025,0.239,0.884,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","92.6","25.5","2017-18"
"434","12X300","The School of Science and Applied Learning",614,0.936,0.5,0.362,0.016,0.308,0.901,0,0,0,0,0,0,3,3,2,3,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","89.8","43.8","2017-18"
"435","12X314","Fairmont Neighborhood School",317,0.951,0.492,0.36,0.028,0.312,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","90.9","39.5","2017-18"
"436","12X316","Kappa III",385,0.91,0.571,0.27,0.013,0.268,0.922,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","93.3","22.3","2017-18"
"437","12X318","I.S. X318 Math, Science & Technology Through Arts",256,0.936,0.555,0.262,0.008,0.27,0.984,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","90.6","32.0","2017-18"
"438","12X341","Accion Academy",151,0.935,0.523,0.245,0.02,0.285,0.921,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","88.2","48.8","2017-18"
"439","12X383","Emolior Academy",259,0.913,0.544,0.247,0.031,0.274,0.923,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,"Middle","SC","Bronx","88.5","36.6","2017-18"
"440","12X458","Samara Community School",208,0.872,0.466,0.115,0.014,0.192,0.957,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Bronx","92.1","27.2","2017-18"
"441","12X463","Urban Scholars Community School",263,0.952,0.468,0.445,0.004,0.251,0.966,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","92.6","26.8","2017-18"
"442","12X531","Archer Elementary School",501,0.897,0.511,0.251,0.024,0.265,0.97,0,0,0,0,0,0,2,2,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","90.8","34.8","2017-18"
"443","12X536","P.S. 536",431,0.91,0.51,0.239,0.023,0.162,0.944,0,0,0,0,0,0,3,3,3,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,"Elementary","SC","Bronx","90.7","36.9","2017-18"
"444","12X691","Bronx Little School",298,0.848,0.44,0.178,0.01,0.228,0.913,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Bronx","92.9","28.7","2017-18"
"445","13K003","P.S. 003 The Bedford Village",386,0.859,0.521,0.759,0.018,0.187,0.925,0,0,0,0,0,0,2,1,1,1,1,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","89.5","40.1","2017-18"
"446","13K008","P.S. 008 Robert Fulton",916,0.193,0.533,0.152,0.59,0.126,0.191,0,0,0,0,0,0,4,3,3,3,3,1,3,1,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"K to 8","no option","Brooklyn","95.6","8.3","2017-18"
"447","13K009","P.S. 009 Teunis G. Bergen",912,0.412,0.5,0.413,0.304,0.159,0.423,1,1,1,1,1,1,3,3,3,2,2,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn","93.9","20.0","2017-18"
"448","13K011","P.S. 011 Purvis J. Behan",894,0.477,0.475,0.647,0.135,0.113,0.456,0,0,0,0,0,0,4,4,4,3,4,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","94.7","13.3","2017-18"
"449","13K020","P.S. 020 Clinton Hill",457,0.529,0.466,0.486,0.221,0.14,0.632,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,3,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn","91.8","29.2","2017-18"
"450","13K044","P.S. 044 Marcus Garvey",139,0.927,0.489,0.835,0.036,0.237,0.964,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","88.6","50.3","2017-18"
"451","13K046","P.S. 046 Edward C. Blum",279,0.864,0.491,0.48,0.025,0.312,0.9,0,0,0,0,0,0,2,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","89.6","43.0","2017-18"
"452","13K054","P.S. 054 Samuel C. Barnes",208,0.895,0.466,0.538,0.024,0.202,0.942,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn","89.2","43.3","2017-18"
"453","13K056","P.S. 056 Lewis H. Latimer",215,0.706,0.526,0.651,0.149,0.2,0.758,0,0,1,0,0,1,1,1,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn","91.5","35.4","2017-18"
"454","13K067","P.S. 067 Charles A. Dorsey",219,0.972,0.548,0.589,0.014,0.361,0.995,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","91.5","34.4","2017-18"
"455","13K093","P.S. 093 William H. Prescott",277,0.913,0.549,0.664,0.011,0.209,0.975,0,0,0,0,0,0,2,0,2,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","85.5","57.8","2017-18"
"456","13K113","M.S. 113 Ronald Edmonds Learning Center",305,0.86,0.567,0.682,0.026,0.298,0.925,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","91.5","32.2","2017-18"
"457","13K133","P.S. 133 William A. Butler",774,0.446,0.501,0.256,0.317,0.159,0.371,0,0,0,0,0,0,5,4,4,4,2,0,0,0,5,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.8","17.3","2017-18"
"458","13K256","P.S. 256 Benjamin Banneker",230,0.948,0.517,0.691,0.026,0.222,0.983,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","88.3","50.2","2017-18"
"459","13K265","Dr. Susan S. McKinney Secondary School of the Arts",370,0.906,0.414,0.692,0.011,0.251,0.922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","81.7","56.9","2017-18"
"460","13K266","M.S. K266 - Park Place Community Middle School",160,0.778,0.556,0.762,0.044,0.369,0.869,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","91.9","29.5","2017-18"
"461","13K270","P.S. 270 Johann DeKalb",108,0.914,0.546,0.685,0.009,0.296,0.889,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","86.1","57.5","2017-18"
"462","13K282","P.S. 282 Park Slope",742,0.597,0.526,0.527,0.159,0.187,0.559,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Brooklyn","90.8","33.9","2017-18"
"463","13K287","P.S. 287 Bailey K. Ashford",179,0.909,0.52,0.676,0.022,0.268,0.933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn","87.0","54.7","2017-18"
"464","13K301","Satellite East Middle School",99,0.88,0.515,0.697,0.051,0.333,0.949,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn","88.5","46.8","2017-18"
"465","13K305","P.S. 305 Dr. Peter Ray",139,0.923,0.468,0.698,0.079,0.245,0.971,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","87.6","50.0","2017-18"
"466","13K307","P.S. 307 Daniel Hale Williams",366,0.825,0.579,0.56,0.104,0.369,0.792,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,6,0,1,1,0,0,"Elementary","SC","Brooklyn","90.2","39.0","2017-18"
